word	id	frequency
trees	3487	17
shown	3488	16
according	3489	16
eight	3490	16
narrow	3491	16
action	3492	16
march	3493	16
ideas	3494	16
shady	3495	16
container	3496	16
eastern	3497	16
necessarily	3498	16
bass	3499	16
scrumptious	3500	16
freshness	3501	16
italy	3502	16
underwhelmed	3503	16
apples	3504	16
faux	3505	16
approached	3506	16
caprese	3507	16
apartment	3508	16
19	3509	16
lb	3510	16
fudge	3511	16
passion	3512	16
scared	3513	16
mmm	3514	16
converted	3515	16
squeezed	3516	16
burro	3517	16
clubs	3518	16
tourist	3519	16
shall	3520	16
55	3521	16
picazzo	3522	16
starters	3523	16
choosing	3524	16
focused	3525	16
requests	3526	16
tiramisu	3527	16
escape	3528	16
packaged	3529	16
tray	3530	16
triple	3531	16
splitting	3532	16
lighter	3533	16
remove	3534	16
harsh	3535	16
sprinkled	3536	16
sip	3537	16
shaped	3538	16
monthly	3539	16
majority	3540	16
provolone	3541	16
exchange	3542	16
hipsters	3543	16
cats	3544	16
fields	3545	16
ins	3546	16
amber	3547	16
cent	3548	16
pecan	3549	16
walks	3550	16
film	3551	16
joy	3552	16
skirt	3553	16
charred	3554	16
purpose	3555	16
resturant	3556	16
overwhelmed	3557	16
francis	3558	16
carb	3559	16
immediate	3560	16
ridge	3561	16
pastor	3562	16
delicate	3563	16
cheers	3564	16
alfredo	3565	16
jukebox	3566	16
killed	3567	16
braised	3568	16
tamale	3569	16
wasabi	3570	16
standards	3571	16
10pm	3572	16
cultural	3573	16
smiling	3574	16
sporting	3575	16
medical	3576	16
mediterranean	3577	16
grain	3578	16
calorie	3579	16
smiles	3580	16
finds	3581	16
marshmallow	3582	16
magazine	3583	16
naked	3584	16
streets	3585	16
brownies	3586	16
packages	3587	16
boxing	3588	16
fashioned	3589	16
ahwatukee	3590	16
countless	3591	16
mia	3592	16
force	3593	16
western	3594	16
scrambled	3595	16
fennel	3596	16
huh	3597	16
echo	3598	16
solution	3599	16
surprising	3600	16
ripped	3601	16
refried	3602	16
clams	3603	16
becoming	3604	16
bleu	3605	16
500	3606	16
arrives	3607	16
creepy	3608	16
bliss	3609	16
fuego	3610	16
boot	3611	16
childhood	3612	16
pao	3613	16
tikka	3614	16
walmart	3615	16
shu	3616	16
surrounded	3617	16
involved	3618	16
charlie	3619	16
daniel	3620	16
staffperson	3621	16
blt	3622	15
superior	3623	15
relationship	3624	15
report	3625	15
whats	3626	15
japan	3627	15
un	3628	15
thomas	3629	15
jason	3630	15
matters	3631	15
sits	3632	15
plants	3633	15
worn	3634	15
yogurtland	3635	15
discounts	3636	15
pricier	3637	15
romaine	3638	15
industrial	3639	15
intended	3640	15
ability	3641	15
benefit	3642	15
silver	3643	15
loyal	3644	15
proximity	3645	15
bug	3646	15
peace	3647	15
wonderfully	3648	15
paste	3649	15
useful	3650	15
birds	3651	15
sooner	3652	15
cappuccino	3653	15
competent	3654	15
comped	3655	15
manage	3656	15
term	3657	15
fajita	3658	15
verde	3659	15
tooth	3660	15
turning	3661	15
ghetto	3662	15
mellow	3663	15
goodwill	3664	15
curious	3665	15
polish	3666	15
declined	3667	15
train	3668	15
lane	3669	15
stout	3670	15
genuinely	3671	15
certificate	3672	15
lined	3673	15
blanco	3674	15
april	3675	15
trade	3676	15
tater	3677	15
excitement	3678	15
roy	3679	15
somebody	3680	15
shout	3681	15
basketball	3682	15
hiking	3683	15
adequate	3684	15
pics	3685	15
subtle	3686	15
starter	3687	15
ethnic	3688	15
wooden	3689	15
suddenly	3690	15
empanadas	3691	15
digress	3692	15
designed	3693	15
elegant	3694	15
doctors	3695	15
artwork	3696	15
network	3697	15
endless	3698	15
junk	3699	15
magical	3700	15
jeff	3701	15
nose	3702	15
convenience	3703	15
cravings	3704	15
hilarious	3705	15
lifetime	3706	15
bc	3707	15
leg	3708	15
chimi	3709	15
sam	3710	15
radio	3711	15
quiche	3712	15
whose	3713	15
instructors	3714	15
finest	3715	15
hashbrowns	3716	15
canyon	3717	15
chimichanga	3718	15
omelette	3719	15
breaking	3720	15
continues	3721	15
pickled	3722	15
strongly	3723	15
trained	3724	15
zinc	3725	15
shorts	3726	15
motel	3727	15
meaty	3728	15
indoors	3729	15
sonoran	3730	15
fritters	3731	15
sandwhich	3732	15
concern	3733	15
crepes	3734	15
vegetarians	3735	15
uh	3736	15
breading	3737	15
allows	3738	15
police	3739	15
loving	3740	15
wake	3741	15
crepe	3742	15
farmer	3743	15
philly	3744	15
popping	3745	15
activities	3746	15
remodeled	3747	15
speedy	3748	15
drunken	3749	15
qdoba	3750	15
handy	3751	15
skeptical	3752	14
nature	3753	14
tuesdays	3754	14
petite	3755	14
inventory	3756	14
closes	3757	14
relish	3758	14
peaceful	3759	14
july	3760	14
roosevelt	3761	14
bouncer	3762	14
suite	3763	14
crack	3764	14
confident	3765	14
creation	3766	14
traveled	3767	14
direction	3768	14
tokyo	3769	14
proud	3770	14
cone	3771	14
magic	3772	14
kindly	3773	14
casa	3774	14
button	3775	14
nicest	3776	14
macy	3777	14
bare	3778	14
baja	3779	14
upgrade	3780	14
ideal	3781	14
delivers	3782	14
exceptionally	3783	14
university	3784	14
completed	3785	14
zoo	3786	14
conditioning	3787	14
pickup	3788	14
mobile	3789	14
handmade	3790	14
sens	3791	14
truffles	3792	14
mega	3793	14
pace	3794	14
corned	3795	14
pinot	3796	14
acoustics	3797	14
cantina	3798	14
remaining	3799	14
aioli	3800	14
barbeque	3801	14
sex	3802	14
pillows	3803	14
grimaldi	3804	14
glaze	3805	14
understood	3806	14
orleans	3807	14
inconsistent	3808	14
drenched	3809	14
mignon	3810	14
tonic	3811	14
wedge	3812	14
32	3813	14
locker	3814	14
margherita	3815	14
celery	3816	14
liquid	3817	14
mama	3818	14
deserved	3819	14
addictive	3820	14
improvement	3821	14
learning	3822	14
humble	3823	14
dust	3824	14
veal	3825	14
bold	3826	14
posh	3827	14
therefore	3828	14
rolling	3829	14
rub	3830	14
dense	3831	14
franchise	3832	14
staples	3833	14
slowly	3834	14
mousse	3835	14
advance	3836	14
cans	3837	14
concerns	3838	14
player	3839	14
nightmare	3840	14
reserved	3841	14
colorful	3842	14
gardens	3843	14
mens	3844	14
apologize	3845	14
cod	3846	14
song	3847	14
sweat	3848	14
confusion	3849	14
prep	3850	14
heaters	3851	14
jump	3852	14
confirmed	3853	14
knocked	3854	14
towel	3855	14
convention	3856	14
connection	3857	14
sauna	3858	14
successful	3859	14
install	3860	14
gentle	3861	14
gracious	3862	14
parks	3863	14
coach	3864	14
hill	3865	14
rye	3866	14
mixture	3867	14
seattle	3868	14
dangerous	3869	14
suites	3870	14
conscious	3871	14
boston	3872	14
kevin	3873	14
pregnant	3874	14
accepted	3875	14
scoops	3876	14
puts	3877	14
accessible	3878	14
cartel	3879	14
sink	3880	14
gal	3881	14
buca	3882	14
beets	3883	14
buttermilk	3884	14
flies	3885	14
michael	3886	14
2am	3887	14
mi	3888	14
bored	3889	14
malls	3890	14
ing	3891	14
stations	3892	14
million	3893	14
husbands	3894	14
unfortunate	3895	14
couples	3896	14
ikea	3897	14
waits	3898	14
posted	3899	14
greater	3900	14
tacky	3901	14
attend	3902	14
trucks	3903	14
tai	3904	14
enjoys	3905	14
depends	3906	14
bookstore	3907	14
hooters	3908	14
scramble	3909	14
whatsoever	3910	14
fuss	3911	14
reality	3912	14
breath	3913	14
robin	3914	14
casino	3915	14
directions	3916	14
maker	3917	13
tummy	3918	13
cornish	3919	13
mart	3920	13
eateries	3921	13
reliable	3922	13
explaining	3923	13
garbage	3924	13
auto	3925	13
recommending	3926	13
desire	3927	13
parent	3928	13
creating	3929	13
decadent	3930	13
infused	3931	13
stretch	3932	13
boat	3933	13
nestled	3934	13
pocket	3935	13
seaweed	3936	13
squeeze	3937	13
horse	3938	13
cranberry	3939	13
til	3940	13
halfway	3941	13
gladly	3942	13
holds	3943	13
quoted	3944	13
dozens	3945	13
effect	3946	13
11am	3947	13
sampling	3948	13
chatted	3949	13
containers	3950	13
mentioning	3951	13
wander	3952	13
combinations	3953	13
carolina	3954	13
harder	3955	13
spare	3956	13
purchases	3957	13
balanced	3958	13
arts	3959	13
master	3960	13
pulling	3961	13
brewed	3962	13
performance	3963	13
smiled	3964	13
highlights	3965	13
fond	3966	13
er	3967	13
quote	3968	13
discounted	3969	13
seasons	3970	13
lawn	3971	13
entirely	3972	13
steady	3973	13
recognize	3974	13
drizzled	3975	13
crumbs	3976	13
truth	3977	13
exceeded	3978	13
ownership	3979	13
rnr	3980	13
comp	3981	13
bucket	3982	13
commented	3983	13
accomodating	3984	13
mystery	3985	13
yup	3986	13
reverse	3987	13
pecans	3988	13
shabby	3989	13
education	3990	13
vouch	3991	13
intense	3992	13
woohoo	3993	13
knife	3994	13
soaked	3995	13
dealing	3996	13
halloween	3997	13
feelings	3998	13
fontina	3999	13
required	4000	13
styrofoam	4001	13
burning	4002	13
mex	4003	13
carrying	4004	13
sounding	4005	13
lie	4006	13
scale	4007	13
anti	4008	13
massages	4009	13
painting	4010	13
joined	4011	13
2012	4012	13
senior	4013	13
bills	4014	13
copy	4015	13
insanely	4016	13
spotless	4017	13
swimming	4018	13
butcher	4019	13
reputation	4020	13
melts	4021	13
league	4022	13
tj	4023	13
quantity	4024	13
loaf	4025	13
bruchetta	4026	13
spiciness	4027	13
warmer	4028	13
unprofessional	4029	13
combine	4030	13
marriott	4031	13
distinct	4032	13
rubbery	4033	13
anyhow	4034	13
guitar	4035	13
lentils	4036	13
flights	4037	13
determined	4038	13
laughed	4039	13
stray	4040	13
plush	4041	13
sf	4042	13
americans	4043	13
contains	4044	13
kabob	4045	13
regarding	4046	13
whoever	4047	13
acknowledge	4048	13
pounds	4049	13
sirloin	4050	13
stylist	4051	13
ribeye	4052	13
wednesdays	4053	13
bedroom	4054	13
patios	4055	13
frustrated	4056	13
meets	4057	13
slide	4058	13
machaca	4059	13
skewers	4060	13
screwed	4061	13
kool	4062	13
sigh	4063	13
attractive	4064	13
blackberry	4065	13
utensils	4066	13
iceberg	4067	13
tony	4068	13
49	4069	13
tower	4070	13
arena	4071	13
unpleasant	4072	13
discover	4073	13
airways	4074	13
becomes	4075	13
fighting	4076	13
exercise	4077	13
rocked	4078	13
singing	4079	13
devoured	4080	13
cleared	4081	13
gentleman	4082	13
racks	4083	13
print	4084	13
quit	4085	13
requires	4086	13
teach	4087	13
listened	4088	13
versions	4089	13
pupusas	4090	13
ears	4091	13
curds	4092	13
hopping	4093	13
krispy	4094	13
aspect	4095	13
mai	4096	13
license	4097	13
cha	4098	13
protein	4099	13
mcdonald	4100	13
dunkin	4101	13
gps	4102	13
sheraton	4103	13
creamed	4104	13
checkout	4105	13
guinness	4106	13
locate	4107	13
heels	4108	13
horribly	4109	13
substitute	4110	13
kinks	4111	13
essence	4112	13
newspaper	4113	12
intimidating	4114	12
mondays	4115	12
pinch	4116	12
squid	4117	12
rotisserie	4118	12
overheard	4119	12
worries	4120	12
cared	4121	12
papa	4122	12
hippies	4123	12
behavior	4124	12
stress	4125	12
snobby	4126	12
sons	4127	12
belt	4128	12
enthusiastic	4129	12
di	4130	12
photography	4131	12
oddly	4132	12
installed	4133	12
doesnt	4134	12
loyalty	4135	12
bye	4136	12
hilton	4137	12
coating	4138	12
label	4139	12
accident	4140	12
lentil	4141	12
accompanying	4142	12
amanda	4143	12
stories	4144	12
silly	4145	12
flip	4146	12
duty	4147	12
doughy	4148	12
mirror	4149	12
zone	4150	12
wind	4151	12
outta	4152	12
300	4153	12
diced	4154	12
fishy	4155	12
surely	4156	12
referred	4157	12
nurses	4158	12
flowing	4159	12
wildflower	4160	12
raise	4161	12
hide	4162	12
bitch	4163	12
annual	4164	12
model	4165	12
drawback	4166	12
pale	4167	12
fool	4168	12
talented	4169	12
dug	4170	12
crying	4171	12
distracting	4172	12
piled	4173	12
aroma	4174	12
jan	4175	12
staring	4176	12
definition	4177	12
exhibit	4178	12
savers	4179	12
blonde	4180	12
spray	4181	12
extras	4182	12
nigiri	4183	12
sorta	4184	12
platters	4185	12
gorgonzola	4186	12
reference	4187	12
huevos	4188	12
october	4189	12
wee	4190	12
boneless	4191	12
allergic	4192	12
hat	4193	12
drizzle	4194	12
sheet	4195	12
stairs	4196	12
century	4197	12
taylor	4198	12
garnish	4199	12
jerky	4200	12
lead	4201	12
1pm	4202	12
category	4203	12
monkey	4204	12
delighted	4205	12
palace	4206	12
johnny	4207	12
granola	4208	12
courts	4209	12
race	4210	12
salami	4211	12
winning	4212	12
beaten	4213	12
consists	4214	12
speakers	4215	12
skimp	4216	12
vary	4217	12
receiving	4218	12
milkshake	4219	12
stools	4220	12
crusted	4221	12
bake	4222	12
handled	4223	12
soo	4224	12
understaffed	4225	12
cucumbers	4226	12
monster	4227	12
gals	4228	12
uber	4229	12
steve	4230	12
quinoa	4231	12
scenery	4232	12
teachers	4233	12
niece	4234	12
rocket	4235	12
inedible	4236	12
alcoholic	4237	12
brush	4238	12
boss	4239	12
construction	4240	12
roadhouse	4241	12
ballpark	4242	12
unbelievably	4243	12
boots	4244	12
arm	4245	12
decently	4246	12
crackers	4247	12
dill	4248	12
upside	4249	12
breeze	4250	12
nutella	4251	12
wound	4252	12
filthy	4253	12
cotton	4254	12
brioche	4255	12
louis	4256	12
chunky	4257	12
august	4258	12
toddler	4259	12
isnt	4260	12
festive	4261	12
spotted	4262	12
tostada	4263	12
thirsty	4264	12
attack	4265	12
spirit	4266	12
lattes	4267	12
cities	4268	12
douche	4269	12
survive	4270	12
tricky	4271	12
stickers	4272	12
props	4273	12
explains	4274	12
scattered	4275	12
gloves	4276	12
marks	4277	12
setup	4278	12
moments	4279	12
happier	4280	12
grape	4281	12
restrictions	4282	12
died	4283	12
badly	4284	12
society	4285	12
sooooo	4286	12
junkie	4287	12
aged	4288	12
unit	4289	12
moms	4290	12
seemingly	4291	12
kreme	4292	12
shelf	4293	12
froyo	4294	12
roommate	4295	12
savings	4296	12
gumbo	4297	12
slammed	4298	12
ranging	4299	12
paintings	4300	12
strike	4301	12
mimi	4302	12
pea	4303	12
0	4304	12
ps	4305	12
aunt	4306	12
angry	4307	12
valle	4308	12
luna	4309	12
labeled	4310	12
7	4311	12
lean	4312	12
roughly	4313	12
croissant	4314	12
swanky	4315	12
clearance	4316	12
painful	4317	12
spinning	4318	12
jennifer	4319	12
explore	4320	12
clinic	4321	12
keg	4322	12
imax	4323	12
ninja	4324	12
andre	4325	12
liberty	4326	11
coat	4327	11
lard	4328	11
stays	4329	11
maui	4330	11
dumpling	4331	11
crystal	4332	11
clay	4333	11
laden	4334	11
branch	4335	11
pockets	4336	11
smashed	4337	11
merchandise	4338	11
hillstone	4339	11
compelled	4340	11
ashamed	4341	11
searched	4342	11
grow	4343	11
defiantly	4344	11
fishing	4345	11
burrata	4346	11
combos	4347	11
norm	4348	11
puree	4349	11
grade	4350	11
85	4351	11
wipe	4352	11
require	4353	11
debit	4354	11
attendants	4355	11
regards	4356	11
oriented	4357	11
relief	4358	11
uninspired	4359	11
riding	4360	11
4pm	4361	11
homey	4362	11
contained	4363	11
trusted	4364	11
firm	4365	11
penne	4366	11
9pm	4367	11
munch	4368	11
lesson	4369	11
gringos	4370	11
dime	4371	11
fifth	4372	11
unhappy	4373	11
session	4374	11
manhattan	4375	11
shoulders	4376	11
forks	4377	11
fortune	4378	11
breakfasts	4379	11
january	4380	11
dunno	4381	11
dedicated	4382	11
greeting	4383	11
durant	4384	11
az88	4385	11
2pm	4386	11
brilliant	4387	11
clock	4388	11
hosting	4389	11
torn	4390	11
couldnt	4391	11
loss	4392	11
whiskey	4393	11
crafted	4394	11
apologetic	4395	11
cloth	4396	11
straw	4397	11
browse	4398	11
creativity	4399	11
downfall	4400	11
september	4401	11
sage	4402	11
mirrors	4403	11
grey	4404	11
appropriately	4405	11
styles	4406	11
crusty	4407	11
wouldnt	4408	11
citrus	4409	11
succulent	4410	11
deliciousness	4411	11
bourbon	4412	11
bon	4413	11
deliciously	4414	11
bisque	4415	11
switched	4416	11
piss	4417	11
dan	4418	11
yr	4419	11
2009	4420	11
cheerful	4421	11
mason	4422	11
glance	4423	11
fails	4424	11
yasu	4425	11
peruse	4426	11
peppered	4427	11
mascarpone	4428	11
bikini	4429	11
cow	4430	11
polenta	4431	11
ear	4432	11
shells	4433	11
statement	4434	11
themed	4435	11
marketing	4436	11
bubble	4437	11
caribbean	4438	11
cowboys	4439	11
blows	4440	11
sausages	4441	11
ripe	4442	11
procedure	4443	11
byob	4444	11
ex	4445	11
unhealthy	4446	11
operated	4447	11
poolside	4448	11
citizen	4449	11
november	4450	11
freeway	4451	11
scott	4452	11
additionally	4453	11
tasteful	4454	11
woke	4455	11
tone	4456	11
smokey	4457	11
facebook	4458	11
zinburger	4459	11
leads	4460	11
someday	4461	11
milano	4462	11
friendliest	4463	11
downhill	4464	11
hats	4465	11
kettle	4466	11
almonds	4467	11
boutique	4468	11
gates	4469	11
owns	4470	11
van	4471	11
vermicelli	4472	11
outrageous	4473	11
puff	4474	11
acknowledged	4475	11
balcony	4476	11
warmed	4477	11
backyard	4478	11
marys	4479	11
reads	4480	11
stalls	4481	11
fountains	4482	11
pricy	4483	11
yelling	4484	11
swirl	4485	11
monte	4486	11
berries	4487	11
wedges	4488	11
bull	4489	11
bench	4490	11
markets	4491	11
bob	4492	11
overpowering	4493	11
wagyu	4494	11
chopsticks	4495	11
dash	4496	11
grandmother	4497	11
parlor	4498	11
wax	4499	11
patience	4500	11
fitting	4501	11
cali	4502	11
novelty	4503	11
slim	4504	11
eve	4505	11
lasted	4506	11
moderate	4507	11
smelling	4508	11
tends	4509	11
65	4510	11
expectation	4511	11
crown	4512	11
visitors	4513	11
strength	4514	11
wherever	4515	11
varied	4516	11
dripping	4517	11
significant	4518	11
supplements	4519	11
toes	4520	11
leash	4521	11
dudes	4522	11
marquee	4523	11
gate	4524	11
stylish	4525	11
sapporo	4526	11
heated	4527	11
dumb	4528	11
alligator	4529	11
dragged	4530	11
dragon	4531	11
info	4532	11
mojitos	4533	11
solo	4534	11
buildings	4535	11
minded	4536	11
sacks	4537	11
lisa	4538	11
encounter	4539	11
tho	4540	11
remains	4541	11
preparing	4542	11
flame	4543	11
existed	4544	11
frequenting	4545	11
dives	4546	11
cashiers	4547	11
duh	4548	11
assuming	4549	11
ck	4550	11
somethings	4551	11
artists	4552	11
merc	4553	11
paris	4554	11
dick	4555	11
bocca	4556	11
luggage	4557	11
varies	4558	11
peel	4559	11
raving	4560	11
bombs	4561	11
mold	4562	11
au	4563	11
00pm	4564	11
twenty	4565	11
gallon	4566	11
prawns	4567	11
dumped	4568	11
improvements	4569	11
darts	4570	11
powder	4571	11
cauliflower	4572	11
trivia	4573	11
dump	4574	11
fianc	4575	11
yelped	4576	10
highest	4577	10
mucho	4578	10
length	4579	10
teeny	4580	10
plethora	4581	10
multi	4582	10
stressed	4583	10
patiently	4584	10
receptionist	4585	10
joking	4586	10
rap	4587	10
vehicle	4588	10
labor	4589	10
newly	4590	10
politely	4591	10
trim	4592	10
fri	4593	10
russian	4594	10
bust	4595	10
coated	4596	10
stepping	4597	10
ounce	4598	10
magazines	4599	10
shank	4600	10
oasis	4601	10
katsu	4602	10
napkin	4603	10
suns	4604	10
sober	4605	10
zipps	4606	10
wave	4607	10
facing	4608	10
shift	4609	10
maizie	4610	10
rubber	4611	10
dvds	4612	10
delivering	4613	10
awesomeness	4614	10
baskets	4615	10
indication	4616	10
arms	4617	10
spite	4618	10
reheated	4619	10
radius	4620	10
breaks	4621	10
carries	4622	10
chimis	4623	10
taquitos	4624	10
3d	4625	10
alive	4626	10
postinos	4627	10
pistachio	4628	10
rang	4629	10
commercial	4630	10
filiberto	4631	10
chew	4632	10
fillet	4633	10
chosen	4634	10
letter	4635	10
mouths	4636	10
angeles	4637	10
fluke	4638	10
satay	4639	10
merely	4640	10
embarrassed	4641	10
amongst	4642	10
allergies	4643	10
resident	4644	10
barrel	4645	10
refer	4646	10
amateur	4647	10
mimosa	4648	10
europe	4649	10
sp	4650	10
lamps	4651	10
equivalent	4652	10
alike	4653	10
rita	4654	10
noir	4655	10
marked	4656	10
boom	4657	10
tempted	4658	10
edit	4659	10
pomegranate	4660	10
sophisticated	4661	10
drowned	4662	10
sorely	4663	10
grooming	4664	10
quieter	4665	10
equal	4666	10
hue	4667	10
featuring	4668	10
santa	4669	10
summary	4670	10
remarkable	4671	10
sue	4672	10
eclectic	4673	10
formal	4674	10
coolest	4675	10
afterward	4676	10
coma	4677	10
james	4678	10
grateful	4679	10
splash	4680	10
eel	4681	10
tears	4682	10
lock	4683	10
operation	4684	10
presence	4685	10
direct	4686	10
sublime	4687	10
rounded	4688	10
mothers	4689	10
advised	4690	10
rustic	4691	10
jus	4692	10
memorabilia	4693	10
comedy	4694	10
attempts	4695	10
taps	4696	10
whim	4697	10
yours	4698	10
hundreds	4699	10
frames	4700	10
feast	4701	10
flaky	4702	10
forewarned	4703	10
sketchy	4704	10
diablo	4705	10
ease	4706	10
friendliness	4707	10
carte	4708	10
pond	4709	10
dropout	4710	10
dealt	4711	10
30am	4712	10
unfriendly	4713	10
bulk	4714	10
rama	4715	10
directed	4716	10
sunflower	4717	10
cry	4718	10
overnight	4719	10
folk	4720	10
elevator	4721	10
textures	4722	10
loads	4723	10
sharp	4724	10
passionate	4725	10
bless	4726	10
flower	4727	10
appetizing	4728	10
peoria	4729	10
gentlemen	4730	10
assistance	4731	10
wasting	4732	10
remain	4733	10
summit	4734	10
situated	4735	10
lanes	4736	10
fallen	4737	10
giants	4738	10
cobbler	4739	10
manchego	4740	10
cobb	4741	10
era	4742	10
promising	4743	10
ghost	4744	10
limit	4745	10
mere	4746	10
brothers	4747	10
portland	4748	10
pb	4749	10
se	4750	10
entr	4751	10
jumbo	4752	10
blended	4753	10
gut	4754	10
project	4755	10
newer	4756	10
exit	4757	10
quest	4758	10
chutney	4759	10
patients	4760	10
hundred	4761	10
neiman	4762	10
foodies	4763	10
staffed	4764	10
souffle	4765	10
mash	4766	10
progress	4767	10
tilapia	4768	10
blossom	4769	10
strictly	4770	10
boarding	4771	10
displayed	4772	10
unknown	4773	10
shiny	4774	10
foo	4775	10
caffeine	4776	10
sanctuary	4777	10
attendant	4778	10
holidays	4779	10
wondered	4780	10
23	4781	10
readily	4782	10
busier	4783	10
techno	4784	10
witty	4785	10
hero	4786	10
lox	4787	10
homeless	4788	10
extraordinary	4789	10
oyster	4790	10
saturdays	4791	10
chelsea	4792	10
tandoori	4793	10
related	4794	10
map	4795	10
lap	4796	10
comforting	4797	10
acts	4798	10
stiff	4799	10
palette	4800	10
shampoo	4801	10
aji	4802	10
therapist	4803	10
cycle	4804	10
unable	4805	10
shannon	4806	10
updating	4807	10
rounds	4808	10
mani	4809	10
pedi	4810	10
venues	4811	10
navigate	4812	10
coal	4813	10
grapefruit	4814	10
wontons	4815	10
blu	4816	10
loading	4817	10
rewards	4818	10
bin	4819	10
lastly	4820	10
flash	4821	10
text	4822	10
instant	4823	10
decorating	4824	10
professionals	4825	10
understanding	4826	10
puppy	4827	10
designs	4828	10
pf	4829	10
chang	4830	10
attempting	4831	10
tours	4832	10
fifteen	4833	10
wheel	4834	10
bueno	4835	10
versus	4836	10
concession	4837	10
basics	4838	10
placing	4839	10
imported	4840	10
tommy	4841	10
pouring	4842	10
surroundings	4843	10
habit	4844	10
hockey	4845	10
offices	4846	10
mesquite	4847	10
boulders	4848	10
married	4849	10
sauced	4850	10
fate	4851	10
hiding	4852	10
lukewarm	4853	10
uk	4854	10
shooting	4855	10
struggled	4856	10
forbidden	4857	10
8th	4858	10
advertising	4859	10
pairings	4860	10
cenpho	4861	10
jelly	4862	10
msg	4863	10
gyoza	4864	10
sleek	4865	10
intrigued	4866	10
le	4867	10
rula	4868	10
skins	4869	10
overrated	4870	10
elbow	4871	10
incident	4872	10
ultra	4873	10
hana	4874	10
lick	4875	10
lift	4876	10
lousy	4877	10
nobuo	4878	10
maintenance	4879	10
neck	4880	10
chalet	4881	10
neighbor	4882	10
bollywood	4883	10
grayhawk	4884	10
jr	4885	10
ben	4886	10
ritz	4887	10
electronic	4888	9
ted	4889	9
lava	4890	9
pseudo	4891	9
candles	4892	9
wal	4893	9
condiment	4894	9
kierland	4895	9
grabbing	4896	9
poached	4897	9
partial	4898	9
generously	4899	9
unreal	4900	9
rocking	4901	9
gratuity	4902	9
mmmmmm	4903	9
flops	4904	9
stared	4905	9
temp	4906	9
needing	4907	9
pun	4908	9
hook	4909	9
rosa	4910	9
cases	4911	9
cleaners	4912	9
skipped	4913	9
backed	4914	9
significantly	4915	9
bugs	4916	9
struck	4917	9
timing	4918	9
cc	4919	9
engagement	4920	9
loop	4921	9
appreciation	4922	9
racing	4923	9
acted	4924	9
officially	4925	9
thoughts	4926	9
primary	4927	9
miracle	4928	9
friggin	4929	9
eggrolls	4930	9
recession	4931	9
frustrating	4932	9
ganoush	4933	9
instance	4934	9
cutter	4935	9
unbeatable	4936	9
savor	4937	9
blanket	4938	9
yelping	4939	9
default	4940	9
pushing	4941	9
malt	4942	9
choc	4943	9
mochi	4944	9
pronounce	4945	9
artichokes	4946	9
hunger	4947	9
admittedly	4948	9
competitive	4949	9
shoppers	4950	9
expert	4951	9
phil	4952	9
dare	4953	9
lesser	4954	9
brain	4955	9
woo	4956	9
trend	4957	9
remembers	4958	9
melty	4959	9
snotty	4960	9
frying	4961	9
80s	4962	9
aforementioned	4963	9
laughs	4964	9
united	4965	9
potstickers	4966	9
candied	4967	9
bo	4968	9
smoothly	4969	9
plant	4970	9
giggle	4971	9
skimpy	4972	9
deserts	4973	9
tuck	4974	9
gyms	4975	9
answers	4976	9
purchasing	4977	9
hyde	4978	9
sarah	4979	9
hotdogs	4980	9
hotdog	4981	9
ie	4982	9
idiots	4983	9
observed	4984	9
perspective	4985	9
sweeter	4986	9
sheer	4987	9
stoked	4988	9
glorious	4989	9
tex	4990	9
measure	4991	9
robert	4992	9
7am	4993	9
whites	4994	9
fills	4995	9
uptown	4996	9
cpk	4997	9
volleyball	4998	9
attempted	4999	9
primarily	5000	9
confidence	5001	9
adovada	5002	9
convince	5003	9
disliked	5004	9
remodel	5005	9
refrigerator	5006	9
oversized	5007	9
complimented	5008	9
120	5009	9
housekeeping	5010	9
sen	5011	9
technique	5012	9
alternatives	5013	9
steer	5014	9
twitter	5015	9
costume	5016	9
residence	5017	9
cracked	5018	9
tennis	5019	9
underneath	5020	9
freshest	5021	9
sparse	5022	9
brussel	5023	9
micro	5024	9
laptop	5025	9
scheduling	5026	9
grumpy	5027	9
draws	5028	9
breweries	5029	9
yellowtail	5030	9
jalape	5031	9
border	5032	9
brief	5033	9
attract	5034	9
ruin	5035	9
redeeming	5036	9
memory	5037	9
meantime	5038	9
source	5039	9
privacy	5040	9
piano	5041	9
polished	5042	9
heavily	5043	9
squirt	5044	9
som	5045	9
roomy	5046	9
celebrating	5047	9
develop	5048	9
3pm	5049	9
27	5050	9
disagree	5051	9
rowdy	5052	9
referring	5053	9
media	5054	9
tastier	5055	9
sloppy	5056	9
satisfaction	5057	9
contacted	5058	9
material	5059	9
opinions	5060	9
upgraded	5061	9
premises	5062	9
corners	5063	9
chase	5064	9
concierge	5065	9
videos	5066	9
palms	5067	9
tastebuds	5068	9
rancheros	5069	9
purses	5070	9
alert	5071	9
mechanical	5072	9
grapes	5073	9
trails	5074	9
concrete	5075	9
snooty	5076	9
courtesy	5077	9
bend	5078	9
specialties	5079	9
classics	5080	9
phones	5081	9
palmer	5082	9
indie	5083	9
constant	5084	9
scotch	5085	9
fixin	5086	9
16th	5087	9
lite	5088	9
vine	5089	9
phoenician	5090	9
basement	5091	9
critical	5092	9
rid	5093	9
talent	5094	9
skipping	5095	9
roma	5096	9
nfl	5097	9
jesus	5098	9
